SampleID,Group,watershedCode,Location,Metacode,Species,Species_code,SiteID,Creek,Sampling_Year,Starting_Material,Path,NewPath
Y170005TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170005TKR_RA.sort.flt.bam,bamsY170005TKR_RA.sort.flt.bam
Y170006TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170006TKR_RA.sort.flt.bam,bamsY170006TKR_RA.sort.flt.bam
Y170007TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170007TKR_RA.sort.flt.bam,bamsY170007TKR_RA.sort.flt.bam
Y170008TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170008TKR_RA.sort.flt.bam,bamsY170008TKR_RA.sort.flt.bam
Y170009TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170009TKR_RA.sort.flt.bam,bamsY170009TKR_RA.sort.flt.bam
Y170010TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170010TKR_RA.sort.flt.bam,bamsY170010TKR_RA.sort.flt.bam
Y170011TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170011TKR_RA.sort.flt.bam,bamsY170011TKR_RA.sort.flt.bam
Y170012TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170012TKR_RA.sort.flt.bam,bamsY170012TKR_RA.sort.flt.bam
Y170013TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170013TKR_RA.sort.flt.bam,bamsY170013TKR_RA.sort.flt.bam
Y170014TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170014TKR_RA.sort.flt.bam,bamsY170014TKR_RA.sort.flt.bam
Y170015TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170015TKR_RA.sort.flt.bam,bamsY170015TKR_RA.sort.flt.bam
Y170016TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170016TKR_RA.sort.flt.bam,bamsY170016TKR_RA.sort.flt.bam
Y170017TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170017TKR_RA.sort.flt.bam,bamsY170017TKR_RA.sort.flt.bam
Y170018TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170018TKR_RA.sort.flt.bam,bamsY170018TKR_RA.sort.flt.bam
Y170019TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170019TKR_RA.sort.flt.bam,bamsY170019TKR_RA.sort.flt.bam
Y170020TKR_RA,TRUCK,TKR,UP,TKR_Upper,Lahontan Cutthroat Trout,LCT,TRUCKEE,Upper,2017,Extract,/home/amilzz/amilzz/data/alignCDFW04_libPla5/Y170020TKR_RA.sort.flt.bam,bamsY170020TKR_RA.sort.flt.bam
Y200091WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200091WKR_RA.sort.flt.bam,bamsY200091WKR_RA.sort.flt.bam
Y200092WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200092WKR_RA.sort.flt.bam,bamsY200092WKR_RA.sort.flt.bam
Y200093WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200093WKR_RA.sort.flt.bam,bamsY200093WKR_RA.sort.flt.bam
Y200094WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200094WKR_RA.sort.flt.bam,bamsY200094WKR_RA.sort.flt.bam
Y200095WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200095WKR_RA.sort.flt.bam,bamsY200095WKR_RA.sort.flt.bam
Y200096WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200096WKR_RA.sort.flt.bam,bamsY200096WKR_RA.sort.flt.bam
Y200097WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200097WKR_RA.sort.flt.bam,bamsY200097WKR_RA.sort.flt.bam
Y200098WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200098WKR_RA.sort.flt.bam,bamsY200098WKR_RA.sort.flt.bam
Y200099WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200099WKR_RA.sort.flt.bam,bamsY200099WKR_RA.sort.flt.bam
Y200100WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200100WKR_RA.sort.flt.bam,bamsY200100WKR_RA.sort.flt.bam
Y200101WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200101WKR_RA.sort.flt.bam,bamsY200101WKR_RA.sort.flt.bam
Y200102WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200102WKR_RA.sort.flt.bam,bamsY200102WKR_RA.sort.flt.bam
Y200103WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200103WKR_RA.sort.flt.bam,bamsY200103WKR_RA.sort.flt.bam
Y200104WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200104WKR_RA.sort.flt.bam,bamsY200104WKR_RA.sort.flt.bam
Y200105WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200105WKR_RA.sort.flt.bam,bamsY200105WKR_RA.sort.flt.bam
Y200106WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200106WKR_RA.sort.flt.bam,bamsY200106WKR_RA.sort.flt.bam
Y200107WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200107WKR_RA.sort.flt.bam,bamsY200107WKR_RA.sort.flt.bam
Y200108WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200108WKR_RA.sort.flt.bam,bamsY200108WKR_RA.sort.flt.bam
Y200109WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200109WKR_RA.sort.flt.bam,bamsY200109WKR_RA.sort.flt.bam
Y200110WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200110WKR_RA.sort.flt.bam,bamsY200110WKR_RA.sort.flt.bam
Y200111WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200111WKR_RA.sort.flt.bam,bamsY200111WKR_RA.sort.flt.bam
Y200112WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,By Day Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200112WKR_RA.sort.flt.bam,bamsY200112WKR_RA.sort.flt.bam
Y200113WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200113WKR_RA.sort.flt.bam,bamsY200113WKR_RA.sort.flt.bam
Y200114WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200114WKR_RA.sort.flt.bam,bamsY200114WKR_RA.sort.flt.bam
Y200115WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200115WKR_RA.sort.flt.bam,bamsY200115WKR_RA.sort.flt.bam
Y200116WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200116WKR_RA.sort.flt.bam,bamsY200116WKR_RA.sort.flt.bam
Y200117WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200117WKR_RA.sort.flt.bam,bamsY200117WKR_RA.sort.flt.bam
Y200118WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200118WKR_RA.sort.flt.bam,bamsY200118WKR_RA.sort.flt.bam
Y200119WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200119WKR_RA.sort.flt.bam,bamsY200119WKR_RA.sort.flt.bam
Y200120WKR_RA,WALK,BYDY,ByDayCreek,WALK_ByDay,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200120WKR_RA.sort.flt.bam,bamsY200120WKR_RA.sort.flt.bam
Y200061WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200061WKR_RA.sort.flt.bam,bamsY200061WKR_RA.sort.flt.bam
Y200062WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200062WKR_RA.sort.flt.bam,bamsY200062WKR_RA.sort.flt.bam
Y200063WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200063WKR_RA.sort.flt.bam,bamsY200063WKR_RA.sort.flt.bam
Y200064WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200064WKR_RA.sort.flt.bam,bamsY200064WKR_RA.sort.flt.bam
Y200065WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200065WKR_RA.sort.flt.bam,bamsY200065WKR_RA.sort.flt.bam
Y200066WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200066WKR_RA.sort.flt.bam,bamsY200066WKR_RA.sort.flt.bam
Y200067WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200067WKR_RA.sort.flt.bam,bamsY200067WKR_RA.sort.flt.bam
Y200068WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200068WKR_RA.sort.flt.bam,bamsY200068WKR_RA.sort.flt.bam
Y200069WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200069WKR_RA.sort.flt.bam,bamsY200069WKR_RA.sort.flt.bam
Y200070WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200070WKR_RA.sort.flt.bam,bamsY200070WKR_RA.sort.flt.bam
Y200071WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200071WKR_RA.sort.flt.bam,bamsY200071WKR_RA.sort.flt.bam
Y200072WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200072WKR_RA.sort.flt.bam,bamsY200072WKR_RA.sort.flt.bam
Y200073WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200073WKR_RA.sort.flt.bam,bamsY200073WKR_RA.sort.flt.bam
Y200074WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200074WKR_RA.sort.flt.bam,bamsY200074WKR_RA.sort.flt.bam
Y200075WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200075WKR_RA.sort.flt.bam,bamsY200075WKR_RA.sort.flt.bam
Y200076WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200076WKR_RA.sort.flt.bam,bamsY200076WKR_RA.sort.flt.bam
Y200077WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200077WKR_RA.sort.flt.bam,bamsY200077WKR_RA.sort.flt.bam
Y200078WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200078WKR_RA.sort.flt.bam,bamsY200078WKR_RA.sort.flt.bam
Y200079WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200079WKR_RA.sort.flt.bam,bamsY200079WKR_RA.sort.flt.bam
Y200080WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200080WKR_RA.sort.flt.bam,bamsY200080WKR_RA.sort.flt.bam
Y200081WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Mill Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200081WKR_RA.sort.flt.bam,bamsY200081WKR_RA.sort.flt.bam
Y200082WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200082WKR_RA.sort.flt.bam,bamsY200082WKR_RA.sort.flt.bam
Y200083WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200083WKR_RA.sort.flt.bam,bamsY200083WKR_RA.sort.flt.bam
Y200084WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200084WKR_RA.sort.flt.bam,bamsY200084WKR_RA.sort.flt.bam
Y200085WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200085WKR_RA.sort.flt.bam,bamsY200085WKR_RA.sort.flt.bam
Y200087WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200087WKR_RA.sort.flt.bam,bamsY200087WKR_RA.sort.flt.bam
Y200088WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200088WKR_RA.sort.flt.bam,bamsY200088WKR_RA.sort.flt.bam
Y200089WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200089WKR_RA.sort.flt.bam,bamsY200089WKR_RA.sort.flt.bam
Y200090WKR_RA,WALK,MILL,MILL,WALK_Mill,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200090WKR_RA.sort.flt.bam,bamsY200090WKR_RA.sort.flt.bam
Y210001WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210001WKR_RA.sort.flt.bam,bamsY210001WKR_RA.sort.flt.bam
Y210002WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210002WKR_RA.sort.flt.bam,bamsY210002WKR_RA.sort.flt.bam
Y210003WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210003WKR_RA.sort.flt.bam,bamsY210003WKR_RA.sort.flt.bam
Y210004WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210004WKR_RA.sort.flt.bam,bamsY210004WKR_RA.sort.flt.bam
Y210005WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210005WKR_RA.sort.flt.bam,bamsY210005WKR_RA.sort.flt.bam
Y210006WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210006WKR_RA.sort.flt.bam,bamsY210006WKR_RA.sort.flt.bam
Y210007WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210007WKR_RA.sort.flt.bam,bamsY210007WKR_RA.sort.flt.bam
Y210008WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210008WKR_RA.sort.flt.bam,bamsY210008WKR_RA.sort.flt.bam
Y210009WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210009WKR_RA.sort.flt.bam,bamsY210009WKR_RA.sort.flt.bam
Y210010WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210010WKR_RA.sort.flt.bam,bamsY210010WKR_RA.sort.flt.bam
Y210011WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210011WKR_RA.sort.flt.bam,bamsY210011WKR_RA.sort.flt.bam
Y210012WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210012WKR_RA.sort.flt.bam,bamsY210012WKR_RA.sort.flt.bam
Y210013WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210013WKR_RA.sort.flt.bam,bamsY210013WKR_RA.sort.flt.bam
Y210014WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210014WKR_RA.sort.flt.bam,bamsY210014WKR_RA.sort.flt.bam
Y210015WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210015WKR_RA.sort.flt.bam,bamsY210015WKR_RA.sort.flt.bam
Y210016WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210016WKR_RA.sort.flt.bam,bamsY210016WKR_RA.sort.flt.bam
Y210017WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210017WKR_RA.sort.flt.bam,bamsY210017WKR_RA.sort.flt.bam
Y210018WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210018WKR_RA.sort.flt.bam,bamsY210018WKR_RA.sort.flt.bam
Y210019WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210019WKR_RA.sort.flt.bam,bamsY210019WKR_RA.sort.flt.bam
Y210020WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210020WKR_RA.sort.flt.bam,bamsY210020WKR_RA.sort.flt.bam
Y210021WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210021WKR_RA.sort.flt.bam,bamsY210021WKR_RA.sort.flt.bam
Y210022WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210022WKR_RA.sort.flt.bam,bamsY210022WKR_RA.sort.flt.bam
Y210023WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Murphy Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210023WKR_RA.sort.flt.bam,bamsY210023WKR_RA.sort.flt.bam
Y210024WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210024WKR_RA.sort.flt.bam,bamsY210024WKR_RA.sort.flt.bam
